beta_conf,v_conf,N,i0,T,v,beta,beta_grad,beta_grad_se,v_grad,v_grad_se,total_size_mean,total_size_se,N_samples
10,10,1000,1,10,0.85,2.0,1.3537865770239463,0.31521927540849565,-9.1908,1.7452050176387182,2.1008,0.10240172140767324,10000
10,10,1000,1,10,0.9,2.0,0.4333709908758281,0.08219080899129864,-5.994,1.0927615518405278,1.5317,0.0498436349978107,10000
10,10,1000,1,10,0.95,2.0,0.14960657180773315,0.035146532248205416,-3.7962,0.9882800900097254,1.1849,0.017247056128351573,10000
10,10,1000,1,10,0.99,2.0,0.0199952917231518,0.0039406379578881354,-2.6973,0.5373282231866695,1.0271,0.0028455875907927503,10000
10,10,1000,1,10,0.01,2.1,330.80346502781714,19.98798765134351,-989.4096,129.60335387001456,343.2108,4.198551628825587,10000
10,10,1000,1,10,0.05,2.1,304.05279292201146,18.796952846284707,-951.048,111.83394634271411,306.3854,3.957088270615421,10000
10,10,1000,1,10,0.1,2.1,282.7169145948751,16.99605877801572,-848.6505,113.82632133772006,262.9426,3.663964832575967,10000
10,10,1000,1,10,0.15,2.1,241.5363730373818,15.017619438128209,-797.5017,86.25592553725652,222.3535,3.3486545003137076,10000
10,10,1000,1,10,0.2,2.1,211.70308327297684,13.337792152752995,-718.1811,49.71885573473947,188.3561,3.0615581920217223,10000
10,10,1000,1,10,0.25,2.1,183.88104382138175,12.00335028028384,-623.1762,65.37991860908889,153.7862,2.7302741380020548,10000
10,10,1000,1,10,0.3,2.1,152.8045977573581,10.367605099810056,-614.4849,54.77614423574311,124.4382,2.428078440777286,10000
10,10,1000,1,10,0.35,2.1,115.00498937449683,8.383190071582792,-625.9734,116.37725854126228,95.7711,2.0712010664985634,10000
10,10,1000,1,10,0.4,2.1,89.68810598156192,7.0094790478816025,-354.4452,19.700588640418182,74.16,1.7884826269803968,10000
10,10,1000,1,10,0.45,2.1,63.849269851012146,5.991761420558871,-336.0636,30.113087608547154,58.9257,1.559062495712585,10000
10,10,1000,1,10,0.5,2.1,55.46261106643267,4.8566726164395355,-309.2904,43.23676270457469,41.3296,1.2541915467852598,10000
10,10,1000,1,10,0.55,2.1,38.2445890906449,3.9502324050272972,-205.9938,21.361644807061143,29.5967,1.018909359334408,10000
10,10,1000,1,10,0.6,2.1,24.136778829857114,2.7295921139661017,-164.3355,24.366661965388463,20.5426,0.7908045116851383,10000
10,10,1000,1,10,0.65,2.1,16.13553381524637,2.1259694609592454,-108.9909,15.006372789723352,14.3237,0.6243860165160348,10000
10,10,1000,1,10,0.7,2.1,9.455647717129885,1.2566588182093954,-84.8151,11.90040858389515,8.8046,0.43509388935407417,10000
10,10,1000,1,10,0.75,2.1,7.022937574610316,1.2231920754511132,-36.5634,6.595700556015748,5.6045,0.3129057349664552,10000
10,10,1000,1,10,0.8,2.1,4.562429950796562,0.8009490414733709,-22.4775,3.3103660041879306,3.7333,0.22879430017852154,10000
10,10,1000,1,10,0.85,2.1,1.546465320350671,0.343503239317955,-10.989,2.1117326083955175,2.3028,0.12054428359914394,10000
10,10,1000,1,10,0.9,2.1,0.4774254226817566,0.10307950985735405,-6.3936,1.6034375164286598,1.6035,0.060193447318707474,10000
10,10,1000,1,10,0.95,2.1,0.15966612022965626,0.03718217574900728,-2.3976,0.5466766292404457,1.2067,0.02032384847615451,10000
10,10,1000,1,10,0.99,2.1,0.0211504409416601,0.004028417601958607,-2.5974,0.5087548471252606,1.0303,0.003289266320517803,10000
10,10,1000,1,10,0.01,2.2,321.05722101915455,19.88819243755301,-1025.2737,120.73220390535745,375.0277,4.3238727086711375,10000
10,10,1000,1,10,0.05,2.2,306.1434422476491,18.79206503549078,-1049.0499,115.04726737056357,335.8923,4.09062596091921,10000
10,10,1000,1,10,0.1,2.2,287.9845736832292,17.250490809844248,-871.7274,125.26754650662596,289.9824,3.8066714073773658,10000
10,10,1000,1,10,0.15,2.2,243.70932093386008,15.284603234740597,-861.138,104.66828330515699,247.2217,3.50031509088604,10000
10,10,1000,1,10,0.2,2.2,214.72292237244997,13.657663967668931,-824.7744,84.28938020445986,210.0965,3.213464310376328,10000
10,10,1000,1,10,0.25,2.2,185.82030460007007,12.287221972204797,-756.3429,78.47198719243288,172.8753,2.8810982884528205,10000
10,10,1000,1,10,0.3,2.2,159.78388513354665,10.739306657803587,-828.8703,110.26429655277006,140.5962,2.5749992576064304,10000
10,10,1000,1,10,0.35,2.2,125.953291260066,8.774610527923791,-426.9726,22.383020798518924,109.6478,2.2190195538331854,10000
10,10,1000,1,10,0.4,2.2,96.45302609349093,7.192599200405518,-380.619,22.641300065384165,85.4771,1.928963985605946,10000
10,10,1000,1,10,0.45,2.2,70.22606972919245,6.338992950044875,-368.3313,47.026248430192396,68.1946,1.6926491778298065,10000
10,10,1000,1,10,0.5,2.2,61.38847361011038,5.056767623393219,-291.3084,38.64576452808949,47.8524,1.3670643466628745,10000
10,10,1000,1,10,0.55,2.2,42.785515649929685,4.169806166217137,-238.0617,26.061445254670492,34.3414,1.1164275998301754,10000
10,10,1000,1,10,0.6,2.2,26.56297434967267,2.881362943181541,-212.9868,69.81761497329045,24.0977,0.8785858334719936,10000
10,10,1000,1,10,0.65,2.2,18.317621670078193,2.3273742597905316,-139.9599,17.44042505765895,16.8344,0.6975970339860847,10000
10,10,1000,1,10,0.7,2.2,10.911047295655937,1.4259148965091413,-88.1118,16.939188083830047,10.377,0.4892302134171315,10000
10,10,1000,1,10,0.75,2.2,8.209431724429777,1.3161745907878126,-48.6513,7.808764570099558,6.4997,0.35220772992582366,10000
