beta_conf,v_conf,N,i0,T,v,beta,beta_grad,beta_grad_se,v_grad,v_grad_se,total_size_mean,total_size_se,N_samples
100,100,1000,1,10,0.4,2.9,168.65666428880704,4.5127081103463444,-988.56045,44.44366756773831,151.5027,1.461461136352299,20000
100,100,1000,1,10,0.4,3.0,173.43062222409452,4.634112717434934,-988.3107,43.90892948379289,169.52835,1.5527714399650432,20000
100,100,1000,1,10,0.4,3.1,175.57467198367084,4.743592011250227,-1131.5673,60.24745613776642,187.0166,1.6347674389499482,20000
100,100,1000,1,10,0.4,3.2,175.65380137485798,4.796863164386906,-1153.5453,52.96027670360891,204.6012,1.7083637883277856,20000
100,100,1000,1,10,0.4,3.3,173.37003751191617,4.824711110644473,-1101.34755,48.07430984518971,221.4556,1.7722383270503979,20000
100,100,1000,1,10,0.4,3.4000000000000004,169.57642461801765,4.821749026338796,-1264.68405,72.85544030376437,237.9138,1.827185307730291,20000
100,100,1000,1,10,0.4,3.5,164.4389207948904,4.811160316298542,-1075.87305,34.15980980343678,253.41395,1.8748198919499541,20000
100,100,1000,1,10,0.4,3.6,157.57070457770237,4.807307990086287,-1241.90685,72.70195448317011,267.18545,1.9147414863795214,20000
100,100,1000,1,10,0.4,3.7,150.0180107876306,4.755018791870862,-1257.19155,84.16029556192387,281.34345,1.9490901960233873,20000
100,100,1000,1,10,0.4,3.8,140.41678909200616,4.701712721496662,-1235.61315,72.13833800248203,294.24195,1.9772104209118215,20000
100,100,1000,1,10,0.4,3.9,132.26099406993487,4.63276627003334,-1252.4463,84.87998528007573,306.68845,2.000859109529875,20000
100,100,1000,1,10,0.4,4.0,122.19083968216228,4.559165721929809,-1049.59935,57.213823078946966,318.0886,2.0185895082166,20000
100,100,1000,1,10,0.45,2.0,37.16973274377254,1.3869087301771177,-171.97785,11.99561196222545,18.84565,0.33029017678992395,20000
100,100,1000,1,10,0.45,2.1,46.00656299522494,1.614491947359396,-235.764,17.64644642580406,23.94155,0.4031013721332213,20000
100,100,1000,1,10,0.45,2.2,55.93264716346264,1.8912905062840641,-277.07265,17.467126749967893,30.06535,0.48411206057403144,20000
100,100,1000,1,10,0.45,2.3,66.7195916149186,2.147904634349063,-367.68195,23.978773449418064,37.2971,0.5721088375524366,20000
100,100,1000,1,10,0.45,2.4,77.73341501261282,2.377775230939729,-421.22835,18.738525453784323,45.76975,0.6646103498236615,20000
100,100,1000,1,10,0.45,2.5,89.32917719119126,2.634021954347185,-505.9935,29.49616610067518,55.58235,0.7615512122873429,20000
100,100,1000,1,10,0.45,2.6,101.40218761084074,2.885498751126392,-574.77465,29.211294161483128,66.5023,0.8602060639516108,20000
100,100,1000,1,10,0.45,2.7,111.92196334696892,3.10700795400097,-676.2231,36.532846570726555,78.2665,0.9570288627307459,20000
100,100,1000,1,10,0.45,2.8,122.23420245884273,3.3145972380030506,-727.272,36.041351512765765,91.1993,1.0547358661593282,20000
100,100,1000,1,10,0.45,2.9,129.7711921635812,3.47300419814841,-851.9472,43.938665426667,104.6118,1.1471418708083092,20000
100,100,1000,1,10,0.45,3.0,136.55436532901152,3.6026792572422996,-911.63745,44.401913432882594,118.8658,1.2361982967264764,20000
100,100,1000,1,10,0.45,3.1,141.4544176098168,3.7116249801151295,-1066.6323,57.7507801083673,133.40095,1.320599562174339,20000
100,100,1000,1,10,0.45,3.2,144.49883971051014,3.7867469893648296,-1050.948,51.79142231645196,148.72275,1.400403108238893,20000
100,100,1000,1,10,0.45,3.3,146.637676528661,3.85799505275845,-1102.04685,57.13545595091623,163.5472,1.4711966947331445,20000
100,100,1000,1,10,0.45,3.4000000000000004,146.89808937675332,3.8994168121491155,-1125.9729,60.60836191619922,178.1628,1.5363968629797538,20000
100,100,1000,1,10,0.45,3.5,145.6663258476161,3.924786775800021,-1239.00975,69.42656844294578,192.6328,1.5957173649814822,20000
100,100,1000,1,10,0.45,3.6,143.77755290268553,3.9461881493553603,-1154.79405,55.02652311984705,206.9242,1.6491764844527232,20000
100,100,1000,1,10,0.45,3.7,140.18093530539264,3.9450135285301706,-1334.31435,85.40626162593671,220.33735,1.694689455583653,20000
100,100,1000,1,10,0.45,3.8,135.34224711889405,3.938986599426191,-1301.34735,77.85800794237505,233.6062,1.734444724112893,20000
100,100,1000,1,10,0.45,3.9,128.62305015315272,3.913236625181189,-1151.1477,68.05069095752243,245.96995,1.7677150698509883,20000
100,100,1000,1,10,0.45,4.0,123.47508181419529,3.8874733126612804,-1133.71515,59.547572963453476,257.4576,1.7963609035315777,20000
100,100,1000,1,10,0.5,2.0,22.333295866525518,0.9275818939564692,-110.33955,10.337497040388591,12.04725,0.22099947490949048,20000
100,100,1000,1,10,0.5,2.1,27.469266648181474,1.0751627328331719,-147.10275,9.795202834273015,15.06945,0.2712749451012146,20000
100,100,1000,1,10,0.5,2.2,33.1977851318489,1.2358788301468182,-169.7301,11.159904930670447,18.74305,0.3275453031737084,20000
100,100,1000,1,10,0.5,2.3,40.20459330580072,1.4146663504094668,-218.2815,13.140041771538453,23.2373,0.3910932013345495,20000
100,100,1000,1,10,0.5,2.4,47.954779466531896,1.62821349309636,-296.65305,24.841565797738053,28.40915,0.459961297864996,20000
100,100,1000,1,10,0.5,2.5,55.873927519452245,1.8132701158085045,-304.8948,14.045546775966386,34.5436,0.5337128557779184,20000
100,100,1000,1,10,0.5,2.6,64.31365836720826,1.9937554328664493,-385.1145,18.77208835397772,41.4931,0.6114269046766654,20000
100,100,1000,1,10,0.5,2.7,73.11491934973506,2.180970757421767,-493.2063,24.387323396575074,49.46165,0.6917103112008712,20000
100,100,1000,1,10,0.5,2.8,81.54355449971897,2.3551291725909924,-525.02445,28.750966145337173,58.2114,0.7731243506481206,20000
100,100,1000,1,10,0.5,2.9,89.8813349202433,2.514764141632031,-665.4339,40.82524505019179,67.84055,0.854482254515001,20000
100,100,1000,1,10,0.5,3.0,97.40251714186937,2.6737186310344327,-678.8205,33.435621075236845,77.98485,0.9339420503497771,20000
100,100,1000,1,10,0.5,3.1,104.06031160533816,2.8036696533598913,-804.34485,38.18228726274075,89.00625,1.0136587323888462,20000
100,100,1000,1,10,0.5,3.2,109.2309399771378,2.9050063724906616,-855.49365,53.62606326695126,100.1847,1.0883151063841938,20000
100,100,1000,1,10,0.5,3.3,113.77178902024869,2.990105228759173,-941.80725,40.38889602633356,111.85225,1.1598621836283505,20000
100,100,1000,1,10,0.5,3.4000000000000004,116.80998633088889,3.055602842977087,-1038.51045,62.52906254692845,123.949,1.228790326391493,20000
100,100,1000,1,10,0.5,3.5,119.04068419973655,3.110182270114922,-1021.62735,51.76469722878767,136.22,1.2925799445858879,20000
100,100,1000,1,10,0.5,3.6,119.86300727377213,3.152663668378507,-1078.7202,52.56150005921655,148.3961,1.3499336414362426,20000
100,100,1000,1,10,0.5,3.7,119.82594863432311,3.1729065899178654,-1238.5602,78.11685288527075,160.38125,1.402965479093713,20000
100,100,1000,1,10,0.5,3.8,119.7380436346004,3.2033067748282713,-1259.38935,74.56013659111852,172.42135,1.4532871457097765,20000
100,100,1000,1,10,0.5,3.9,117.40653201862061,3.2036749918631067,-1233.81495,62.55831122261432,183.93225,1.497484422615699,20000
100,100,1000,1,10,0.5,4.0,114.9535341130344,3.2008633160099906,-1178.17065,60.92110642631861,195.06135,1.5365206357521135,20000
100,100,1000,1,10,0.55,2.0,12.885070711923944,0.6047818784984494,-61.88805,4.851252309281417,7.75585,0.1427033995806953,20000
100,100,1000,1,10,0.55,2.1,15.769843720879418,0.7062001950486988,-86.7132,7.326558477910655,9.4312,0.17486465397661277,20000
100,100,1000,1,10,0.55,2.2,19.16366210904376,0.8049772186075387,-146.2536,16.623888229663528,11.55105,0.21210130608526942,20000
100,100,1000,1,10,0.55,2.3,23.04525403704006,0.9187901436505261,-143.90595,10.059441382267508,14.09775,0.253981052572093,20000
100,100,1000,1,10,0.55,2.4,27.687247274544067,1.045256960355013,-176.4234,12.351222661813043,17.1719,0.30166596201283935,20000
100,100,1000,1,10,0.55,2.5,32.539810120570955,1.1708633134864135,-224.12565,16.69091970617964,20.7038,0.3526573005576119,20000
100,100,1000,1,10,0.55,2.6,38.26869450219432,1.3291004974270795,-322.7769,34.19753579117988,24.972,0.4101714736934927,20000
100,100,1000,1,10,0.55,2.7,44.33602174151138,1.478768614516152,-322.42725,22.89825660379293,29.75,0.4701041691970991,20000
100,100,1000,1,10,0.55,2.8,50.18148943869085,1.6078453653607754,-379.27035,20.681163322184315,35.221,0.5324081713056662,20000
100,100,1000,1,10,0.55,2.9,56.38499922232176,1.7378163403001634,-470.0295,32.59090635630349,41.13725,0.5972720212057826,20000
100,100,1000,1,10,0.55,3.0,62.68014174506688,1.8614952098910702,-492.9066,27.044121327818026,47.90985,0.6635121502787672,20000
100,100,1000,1,10,0.55,3.1,68.70739190149452,1.9799132392955612,-574.07535,26.966205953874866,55.163,0.7298340012862319,20000
100,100,1000,1,10,0.55,3.2,74.28243892532632,2.0867433280163716,-621.9774,31.489395003625372,63.18415,0.7967348908283031,20000
100,100,1000,1,10,0.55,3.3,79.30813956855489,2.1800238835571317,-657.9414,31.283160322277052,71.3767,0.8621793418520162,20000
100,100,1000,1,10,0.55,3.4000000000000004,83.20176406180786,2.265767199337246,-698.2011,26.536987051887202,80.1381,0.925467485070543,20000
100,100,1000,1,10,0.55,3.5,87.20043958831438,2.340244833312264,-866.38275,44.98709824908765,89.03745,0.9870246821944412,20000
100,100,1000,1,10,0.55,3.6,90.18576817161014,2.4008580353217757,-928.92015,45.46860485115036,98.3712,1.044271744184331,20000
100,100,1000,1,10,0.55,3.7,93.03497616929624,2.4616860196152848,-982.9161,51.2345655252708,108.08585,1.101307948735853,20000
100,100,1000,1,10,0.55,3.8,94.50248890828003,2.498656678449029,-969.07995,52.31932666644365,117.78165,1.1537316362561527,20000
100,100,1000,1,10,0.55,3.9,95.70022863837343,2.5299322622710916,-1004.994,49.111382963983324,127.3757,1.2015639455606446,20000
100,100,1000,1,10,0.55,4.0,96.4196986395163,2.554152836609222,-1097.5014,59.207330474773144,137.0092,1.246880740627213,20000
100,100,1000,1,10,0.6,2.0,7.352185754739586,0.35961929129843406,-45.40455,5.290043828991449,5.22025,0.09332326858023096,20000
100,100,1000,1,10,0.6,2.1,8.871560578244802,0.4246201129383451,-47.50245,4.959980412762193,6.12495,0.11279447240235324,20000
100,100,1000,1,10,0.6,2.2,10.73485907012413,0.4942027462582352,-68.68125,6.6242341082798335,7.23465,0.13632227865267604,20000
100,100,1000,1,10,0.6,2.3,12.763693594146845,0.5610497894642297,-88.56135,7.578745884133316,8.5716,0.16248119484707743,20000
100,100,1000,1,10,0.6,2.4,15.258029301920716,0.6481278693108967,-107.54235,9.785503128296344,10.22375,0.19309946573478226,20000
100,100,1000,1,10,0.6,2.5,17.891469050700213,0.7230705185113087,-109.93995,7.577915594174792,12.12765,0.2259234822785521,20000
100,100,1000,1,10,0.6,2.6,20.90319326155104,0.812219004629147,-148.9509,10.345021062448284,14.4495,0.26282896803971595,20000
100,100,1000,1,10,0.6,2.7,24.097725798199274,0.9006722294089107,-226.9728,25.552961705164503,17.0425,0.30249820651657966,20000
100,100,1000,1,10,0.6,2.8,27.680277173501725,0.9868969460393692,-225.774,11.664069034497443,20.09425,0.34521339336883067,20000
100,100,1000,1,10,0.6,2.9,31.348618356848636,1.0727919849923564,-266.4333,13.298240400047007,23.4607,0.39031106173377356,20000
100,100,1000,1,10,0.6,3.0,35.21763420779434,1.1638143022725935,-301.04865,14.566144179980249,27.25465,0.4379309184601404,20000
100,100,1000,1,10,0.6,3.1,39.566274778707054,1.2588113645335424,-369.7299,23.644333777319424,31.6051,0.4879195742897068,20000
100,100,1000,1,10,0.6,3.2,43.724570328534234,1.3475367458639722,-416.6829,28.125106051122696,36.24605,0.538127637775279,20000
100,100,1000,1,10,0.6,3.3,47.82803437487715,1.434568376128944,-457.09245,21.077293892030834,41.385,0.5906747358590674,20000
100,100,1000,1,10,0.6,3.4000000000000004,51.707831799224884,1.5069544426633854,-511.0884,28.040466591117994,46.82615,0.6417934880106978,20000
100,100,1000,1,10,0.6,3.5,55.70405000720832,1.5838835457088627,-567.28215,24.189401023240777,52.76495,0.6943867897112972,20000
100,100,1000,1,10,0.6,3.6,59.39610610427904,1.6512439192497903,-678.87045,42.772482754890326,59.11075,0.746374974796198,20000
100,100,1000,1,10,0.6,3.7,62.68228284861599,1.7150045542767212,-717.73155,36.836788526738836,65.77985,0.7974650410666672,20000
100,100,1000,1,10,0.6,3.8,65.39579036163497,1.7699983878354215,-770.229,39.96209732545431,72.73155,0.8466380094384058,20000
100,100,1000,1,10,0.6,3.9,68.03991439842908,1.8225045861944766,-823.32585,39.82316234795472,79.93325,0.8947107326318543,20000
100,100,1000,1,10,0.6,4.0,69.77249204128007,1.8582749491596289,-792.7065,37.56238107517266,87.243,0.9401906936770986,20000
100,100,1000,1,10,0.65,2.0,4.060384128441547,0.20826190575959153,-26.0739,2.885252535922861,3.6614,0.058397714138918415,20000
100,100,1000,1,10,0.65,2.1,4.779694149974954,0.245781326035091,-36.71325,5.310357820451549,4.12145,0.06953654982426921,20000
100,100,1000,1,10,0.65,2.2,5.703615794321576,0.2922133610716638,-39.8601,4.753028602948284,4.6956,0.08312040954016112,20000
100,100,1000,1,10,0.65,2.3,6.64397074016268,0.331082992414925,-45.5544,4.17994151126351,5.365,0.09788075797693388,20000
100,100,1000,1,10,0.65,2.4,7.9780824605606915,0.3811172752705741,-60.1398,6.569969701443979,6.2312,0.11654141505521182,20000
100,100,1000,1,10,0.65,2.5,9.21581517324443,0.4253495804771677,-84.3156,9.481732941704848,7.1646,0.13572220292869694,20000
100,100,1000,1,10,0.65,2.6,10.768686097121437,0.4781364178000578,-80.2197,6.945386278755383,8.2847,0.15791784002357015,20000
100,100,1000,1,10,0.65,2.7,12.46753966137053,0.5342174626200666,-101.1987,7.733699767997241,9.6152,0.18262910260266813,20000
100,100,1000,1,10,0.65,2.8,14.263257254279052,0.5867579613446738,-127.92195,10.761342895426923,11.17095,0.20922422193337745,20000
100,100,1000,1,10,0.65,2.9,16.36955825538658,0.6464292585939105,-149.7501,10.494114215318877,12.93825,0.23845580283434134,20000
100,100,1000,1,10,0.65,3.0,18.576260490836408,0.706343068748736,-171.47835,10.37925477252801,14.97035,0.26972540876543627,20000
100,100,1000,1,10,0.65,3.1,20.869176207030225,0.7629532325167322,-220.3794,16.581159810182594,17.2329,0.3026262331843533,20000
100,100,1000,1,10,0.65,3.2,23.39865161764259,0.8222632059195155,-235.51425,13.48715526372045,19.7935,0.33754376705433903,20000
100,100,1000,1,10,0.65,3.3,25.87385277132343,0.8787707548816586,-293.45625,22.2897460780357,22.5497,0.3737608678751933,20000
100,100,1000,1,10,0.65,3.4000000000000004,28.492252061830374,0.9360626311376201,-310.43925,14.588645862617854,25.5696,0.41153659729183933,20000
100,100,1000,1,10,0.65,3.5,31.271337354692154,0.9970246628317982,-327.4722,15.230212200246628,29.00005,0.4501557391718453,20000
100,100,1000,1,10,0.65,3.6,34.02248896290569,1.056472445238172,-374.4252,16.503464685258635,32.57235,0.4890214620784998,20000
100,100,1000,1,10,0.65,3.7,36.90448384385057,1.1143912131276335,-435.7638,20.546582103412835,36.4494,0.5293331905929697,20000
100,100,1000,1,10,0.65,3.8,39.30667237006342,1.1577452461103117,-496.0035,24.72772258807121,40.5725,0.5682807662933587,20000
100,100,1000,1,10,0.65,3.9,41.813313251883464,1.2046228929537592,-551.69775,33.113774998472756,45.04145,0.6085970309754892,20000
100,100,1000,1,10,0.65,4.0,44.58059598336775,1.2513749654121928,-591.6078,36.30070984809707,49.69195,0.6493822392277957,20000
100,100,1000,1,10,0.7,2.0,2.103487194408496,0.10025348475310798,-14.03595,2.602767781206387,2.67195,0.03395297188892313,20000
100,100,1000,1,10,0.7,2.1,2.449560355809693,0.11896665532072624,-16.0839,2.2499230210652845,2.91615,0.04013535226206517,20000
100,100,1000,1,10,0.7,2.2,2.82175977108555,0.1349062165364052,-22.62735,2.784189384654958,3.19675,0.04663920810500145,20000
100,100,1000,1,10,0.7,2.3,3.3072859976775755,0.15929634685988195,-26.82315,2.7724435054394556,3.5416,0.055050522250020474,20000
100,100,1000,1,10,0.7,2.4,3.7718438755656307,0.18094252502758332,-31.6683,3.3005274696379043,3.907,0.06384047564293764,20000
100,100,1000,1,10,0.7,2.5,4.371148345924262,0.2057629841665235,-40.40955,4.402027578659639,4.3642,0.07425236419589233,20000
100,100,1000,1,10,0.7,2.6,4.963699324000756,0.22847191022337598,-50.29965,4.82961613563591,4.86895,0.08541006110992978,20000
100,100,1000,1,10,0.7,2.7,5.762150675534888,0.25876239395827505,-66.48345,9.458664584553732,5.491,0.09898694798201195,20000
100,100,1000,1,10,0.7,2.8,6.64454141824862,0.2900520786514517,-57.6423,5.129537055140114,6.1995,0.11396290784601028,20000
100,100,1000,1,10,0.7,2.9,7.588400984741065,0.3251417950477928,-80.76915,7.027390784564054,6.98245,0.13012099628253188,20000
100,100,1000,1,10,0.7,3.0,8.667491720583184,0.36217417846536526,-100.899,9.345821249825597,7.9396,0.14849158252070713,20000
100,100,1000,1,10,0.7,3.1,9.92486147855244,0.4035945413714429,-96.3036,6.528943663535479,9.036,0.1682901401703734,20000
100,100,1000,1,10,0.7,3.2,11.03447059215623,0.43980595304524517,-139.9599,10.805119009499153,10.2178,0.18876981978124313,20000
100,100,1000,1,10,0.7,3.3,12.505776369376337,0.4839761816892958,-154.3455,11.473421825763536,11.63885,0.2127646104803349,20000
100,100,1000,1,10,0.7,3.4000000000000004,13.868134710749302,0.5216557665692736,-184.815,12.118866819979498,13.0915,0.2358292966540799,20000
100,100,1000,1,10,0.7,3.5,15.38330263514104,0.5606228942394081,-199.9998,15.494584236501188,14.81325,0.2617941949927492,20000
100,100,1000,1,10,0.7,3.6,16.970996991378993,0.5979894827878058,-252.79695,15.46072360870474,16.65115,0.2878960869684053,20000
100,100,1000,1,10,0.7,3.7,18.49744671319528,0.6375110767962113,-251.69805,12.878263524729585,18.62835,0.3153043722440791,20000
100,100,1000,1,10,0.7,3.8,20.160854313833646,0.6787035012823859,-258.69105,14.417655742174242,20.78365,0.34344426743231077,20000
100,100,1000,1,10,0.7,3.9,21.69584161561609,0.7130642248580771,-339.7599,23.50548032412575,23.07435,0.37224197010558924,20000
100,100,1000,1,10,0.7,4.0,23.456818536236252,0.7470520322083716,-367.0326,20.510833393750417,25.56095,0.4011383986302206,20000
100,100,1000,1,10,0.75,2.0,1.1416278530066186,0.05240043522785793,-8.84115,1.3674545979438393,2.10325,0.021171251332152013,20000
100,100,1000,1,10,0.75,2.1,1.3012512435784565,0.06401668456259106,-8.2917,1.1462937690774349,2.23715,0.0242949584507837,20000
100,100,1000,1,10,0.75,2.2,1.4767442038487946,0.07389912274946492,-12.987,2.110178666428559,2.38375,0.027841660417039404,20000
100,100,1000,1,10,0.75,2.3,1.656503847646444,0.08179556785737747,-15.2847,2.2722702838587767,2.5527,0.03185736775212297,20000
100,100,1000,1,10,0.75,2.4,1.8571259476998334,0.09512088196443681,-15.03495,1.8559224657390234,2.73335,0.03630169802556041,20000
100,100,1000,1,10,0.75,2.5,2.1021947724916172,0.10547391240499522,-30.01995,4.153151200094262,2.9626,0.04159797569088043,20000
100,100,1000,1,10,0.75,2.6,2.373417934730441,0.11673874477880476,-24.52545,2.5959976613640787,3.20575,0.047336908285388696,20000
100,100,1000,1,10,0.75,2.7,2.6407375312477854,0.12946006464089388,-29.52045,3.0554227742664923,3.4715,0.05364641912014464,20000
100,100,1000,1,10,0.75,2.8,2.977645315862208,0.14681891357473079,-27.8721,3.260417075782622,3.77565,0.06067993866693366,20000
100,100,1000,1,10,0.75,2.9,3.332849136211435,0.16073866951692098,-35.5644,3.3525634940640705,4.1157,0.06880321482037362,20000
100,100,1000,1,10,0.75,3.0,3.7249903918464806,0.17395699380310056,-43.60635,4.23700070842973,4.51215,0.07772029748467935,20000
100,100,1000,1,10,0.75,3.1,4.177143724812999,0.19430154177669953,-57.3426,5.455468761090302,4.94375,0.08756841729904917,20000
100,100,1000,1,10,0.75,3.2,4.714139368382681,0.21522485912885048,-60.939,8.64886508117161,5.47145,0.09941191267294915,20000
100,100,1000,1,10,0.75,3.3,5.225501290970075,0.2337296361101056,-65.18475,5.015525457083475,6.03005,0.11104705724295946,20000
100,100,1000,1,10,0.75,3.4000000000000004,5.800879249778205,0.251366928747119,-95.85405,11.465402740437419,6.65245,0.12393077056029943,20000
100,100,1000,1,10,0.75,3.5,6.52830095030906,0.27728059597128724,-120.12975,12.993835809305844,7.4015,0.13828000924048195,20000
100,100,1000,1,10,0.75,3.6,7.19777434916995,0.2957310216190598,-120.2796,8.838418171142413,8.21755,0.15336452371305329,20000
100,100,1000,1,10,0.75,3.7,8.02363768352497,0.3231589315205263,-119.92995,7.756250016784271,9.1209,0.16960609502866794,20000
100,100,1000,1,10,0.75,3.8,8.869884878128383,0.3485865414610207,-139.51035,9.237194426214447,10.09025,0.18630040429077693,20000
100,100,1000,1,10,0.75,3.9,9.65489572822218,0.3726579438392486,-168.831,11.26783038175609,11.1044,0.20343518458151796,20000
100,100,1000,1,10,0.75,4.0,10.519070308156262,0.39800057468247535,-180.76905,11.708869134610117,12.2195,0.22070957528691673,20000
100,100,1000,1,10,0.8,2.0,0.6328182031705127,0.04304312975050826,-6.44355,0.9992346867317172,1.7157,0.013296898731501035,20000
100,100,1000,1,10,0.8,2.1,0.6897896176854088,0.04480480944498923,-5.6943,0.8954382406719308,1.7878,0.014742944947373505,20000
100,100,1000,1,10,0.8,2.2,0.7410078894964736,0.04870038704182467,-8.54145,1.116427675504601,1.8561,0.016138700765028116,20000
100,100,1000,1,10,0.8,2.3,0.8134558968692042,0.051286248168377985,-11.83815,2.274944366643378,1.9349,0.017958402621370186,20000
100,100,1000,1,10,0.8,2.4,0.8629011006526136,0.055770807685519674,-11.0889,1.6228666441352266,2.01205,0.019430751853206273,20000
100,100,1000,1,10,0.8,2.5,0.9290849320202811,0.06141729438900696,-11.0889,1.6965313483016717,2.10205,0.021359297761280514,20000
100,100,1000,1,10,0.8,2.6,1.0325721134681958,0.07073465570108588,-14.985,2.629685378711596,2.20815,0.02391954820046369,20000
100,100,1000,1,10,0.8,2.7,1.1397090121818076,0.07267988305714515,-13.53645,1.6041491446538845,2.3262,0.026845590183224025,20000
100,100,1000,1,10,0.8,2.8,1.2359440816510314,0.07970314204019835,-19.13085,3.1897169868401622,2.44565,0.029660095919256516,20000
100,100,1000,1,10,0.8,2.9,1.3600575337763903,0.08247860599630746,-23.4765,2.761791400879979,2.59,0.03309078043787271,20000
100,100,1000,1,10,0.8,3.0,1.4960020554784512,0.09450350838062392,-23.42655,3.1599848331063467,2.7343,0.03666732060186571,20000
100,100,1000,1,10,0.8,3.1,1.6362762685121333,0.1033352805881424,-24.72525,3.5702910598485493,2.897,0.04060279521595733,20000
100,100,1000,1,10,0.8,3.2,1.8166753254124188,0.10942013876957404,-26.92305,3.282551150940043,3.0836,0.045351443082546815,20000
100,100,1000,1,10,0.8,3.3,1.9857372160376665,0.11497025315209504,-33.31665,3.1665922550060572,3.29865,0.0500586975713025,20000
100,100,1000,1,10,0.8,3.4000000000000004,2.1980999815501168,0.12762755040077853,-32.2677,3.1094940045743336,3.53435,0.05601890671702268,20000
100,100,1000,1,10,0.8,3.5,2.383757263825823,0.13459021267307641,-35.4645,3.48829817076951,3.7695,0.061370039934727755,20000
100,100,1000,1,10,0.8,3.6,2.639167527395065,0.14525252545252845,-49.60035,4.295719559843347,4.05505,0.06852857639820163,20000
100,100,1000,1,10,0.8,3.7,2.8664213918937906,0.15232136920974176,-56.2437,5.106915177447828,4.34515,0.07510661171981599,20000
100,100,1000,1,10,0.8,3.8,3.127341772683548,0.16475935158058994,-64.18575,8.482663175917965,4.67815,0.08246628500959141,20000
100,100,1000,1,10,0.8,3.9,3.389942448979092,0.1728962114443367,-55.4445,4.302306307431591,5.0272,0.09005508594146806,20000
100,100,1000,1,10,0.8,4.0,3.6706863153725178,0.18356596421145221,-80.5194,6.63319347554149,5.4062,0.09795016482752587,20000
100,100,1000,1,10,0.85,2.0,0.3356531382295683,0.01467605091667242,-3.6963,0.5776364657029761,1.45635,0.008453301531966046,20000
100,100,1000,1,10,0.85,2.1,0.34633890356145003,0.014844894516343556,-3.64635,0.6715304957663591,1.4862,0.00898746442139474,20000
100,100,1000,1,10,0.85,2.2,0.3627220687408458,0.01544844668203028,-5.74425,0.7711585513838536,1.52345,0.00964557705546105,20000
100,100,1000,1,10,0.85,2.3,0.3853232333645674,0.016412245098746555,-5.14485,1.0483451625313418,1.5637,0.010409252284705964,20000
100,100,1000,1,10,0.85,2.4,0.4106835469689257,0.018900284013149953,-6.993,0.8492006121252984,1.60355,0.01131548814186089,20000
100,100,1000,1,10,0.85,2.5,0.4372495732288402,0.021069257387052683,-7.14285,0.9046246318115039,1.64755,0.01220958244864166,20000
100,100,1000,1,10,0.85,2.6,0.4542031253032861,0.021607862885097962,-7.54245,1.073498649215437,1.689,0.013058999842018672,20000
100,100,1000,1,10,0.85,2.7,0.4752666015372584,0.02216988846304279,-8.74125,1.0869060599523002,1.73355,0.013974350933020107,20000
100,100,1000,1,10,0.85,2.8,0.5210875862567017,0.02812069748848787,-9.0909,1.1991876935724952,1.79045,0.015568046058446253,20000
100,100,1000,1,10,0.85,2.9,0.5523276189679486,0.030368167188095988,-12.43755,1.7786432254912885,1.84505,0.016824273466746913,20000
100,100,1000,1,10,0.85,3.0,0.5930906974878453,0.03206900756595461,-12.53745,2.087131475438158,1.90745,0.01824008936156827,20000
100,100,1000,1,10,0.85,3.1,0.6405076564064326,0.035870601521061855,-12.43755,1.8325369435791343,1.97515,0.019780196831283913,20000
100,100,1000,1,10,0.85,3.2,0.682270323181792,0.038823811571693685,-11.43855,1.4514924862763707,2.0414,0.02146024997795822,20000
100,100,1000,1,10,0.85,3.3,0.7464647086764796,0.04620363670199879,-14.6853,1.641320963407446,2.1217,0.023683908078589853,20000
100,100,1000,1,10,0.85,3.4000000000000004,0.7913529224378839,0.04732672134808483,-16.23375,2.0411175281166574,2.19685,0.02540260357696479,20000
100,100,1000,1,10,0.85,3.5,0.8394507822266456,0.049231417099419354,-16.6833,1.946447178293414,2.27945,0.02726802270294101,20000
100,100,1000,1,10,0.85,3.6,0.9090216803635601,0.05685501038298641,-20.32965,2.3068163535765764,2.3695,0.02959826498909215,20000
100,100,1000,1,10,0.85,3.7,0.974672830980266,0.05911819947429124,-25.6743,3.376346095503737,2.4737,0.03221098093608208,20000
100,100,1000,1,10,0.85,3.8,1.0659478641252456,0.06410615117490373,-22.2777,2.284719119762495,2.5937,0.035253058795056635,20000
100,100,1000,1,10,0.85,3.9,1.1337261874667712,0.0662303304617618,-27.52245,3.174880291923347,2.6988,0.03805839395018532,20000
100,100,1000,1,10,0.85,4.0,1.2152428816760028,0.070731412066141,-29.4705,2.7769457724051154,2.816,0.0411509643883774,20000
100,100,1000,1,10,0.9,2.0,0.1671489731880035,0.006894618900205529,-2.6973,0.4628359909225131,1.2654,0.005267782216120349,20000
100,100,1000,1,10,0.9,2.1,0.17379768655936761,0.007285568268150969,-3.24675,0.5113328331773633,1.28345,0.0055903369727032925,20000
100,100,1000,1,10,0.9,2.2,0.17968591868863049,0.007447861074359214,-4.04595,0.7111204585337159,1.3026,0.005900712068907108,20000
100,100,1000,1,10,0.9,2.3,0.18585519267269945,0.007680751713227729,-4.8951,0.7367086138892289,1.3222,0.006230272772113653,20000
100,100,1000,1,10,0.9,2.4,0.19003185938631856,0.0076552031795888015,-4.34565,0.5486037888218879,1.3411,0.0065279912862619294,20000
